timestamp,user_id,ip_address,endpoint,method,status_code,response_time_ms,bytes_sent,user_agent
12-01-2024 17:40,user_0076,172.16.6.126,/api/settings,GET,200,261.51,6557,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15
12-01-2024 17:44,user_0079,192.168.155.22,/api/logout,GET,204,361.21,7672,Mozilla/5.0 (iPad; CPU OS 17_0 like Mac OS X) Safari/604.1
12-01-2024 17:45,user_0227,192.168.7.182,/api/settings,POST,200,102.54,8155,Mozilla/5.0 (iPad; CPU OS 17_0 like Mac OS X) Safari/604.1
12-01-2024 17:46,user_1534,192.168.142.90,/metrics,GET,200,290.05,6932,python-requests/2.31.0
12-01-2024 17:51,user_0649,192.168.253.74,/api/cart/add,GET,200,389.11,3077,python-requests/2.31.0
12-01-2024 17:53,user_0090,172.16.1.118,/api/cart/add,GET,200,279.69,2437,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0
12-01-2024 17:54,user_0051,192.168.246.55,/api/dashboard,POST,200,395.43,7165,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) Mobile/15E148
12-01-2024 17:55,user_0042,192.168.109.17,/static/images/logo.png,GET,201,48.39,255384,python-requests/2.31.0
12-01-2024 17:55,user_0055,192.168.99.184,/api/dashboard,PUT,200,152.49,6190,python-requests/2.31.0
12-01-2024 17:55,user_0507,192.168.94.50,/api/dashboard,GET,200,144.54,6103,Mozilla/5.0 (iPad; CPU OS 17_0 like Mac OS X) Safari/604.1
12-01-2024 17:56,user_1224,192.168.110.190,/api/products/details,GET,200,372.76,6380,python-requests/2.31.0
12-01-2024 18:02,user_0832,192.168.109.17,/api/logout,POST,403,396.26,974,Mozilla/5.0 (X11; Linux x86_64) Firefox/121.0
12-01-2024 18:16,user_1223,192.168.79.70,/static/images/logo.png,GET,200,70.63,200724,Mozilla/5.0 (X11; Linux x86_64) Firefox/121.0
12-01-2024 18:25,user_0719,192.168.12.12,/health,GET,200,129.77,7836,Mozilla/5.0 (iPad; CPU OS 17_0 like Mac OS X) Safari/604.1
12-01-2024 18:37,user_0029,172.16.1.156,/api/orders/history,POST,200,122.25,5485,python-requests/2.31.0
12-01-2024 18:40,user_0099,10.0.195.99,/static/images/logo.png,GET,200,57.32,34608,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0
12-01-2024 18:43,user_0050,192.168.154.218,/api/payment/process,POST,200,624.63,3025,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) Mobile/15E148
12-01-2024 19:01,user_1973,192.168.168.72,/api/logout,GET,200,324.41,4402,PostmanRuntime/7.36.0
12-01-2024 19:38,user_0005,192.168.224.214,/metrics,GET,200,202.13,7151,Mozilla/5.0 (X11; Linux x86_64) Firefox/121.0
12-01-2024 19:48,user_0047,192.168.80.15,/api/login,POST,200,202.03,7916,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15
12-01-2024 19:48,user_1106,192.168.20.194,/api/logout,DELETE,200,185.36,1818,PostmanRuntime/7.36.0
12-01-2024 19:53,user_0073,192.168.99.184,/api/orders/history,GET,200,227.15,740,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) Mobile/15E148
12-01-2024 20:01,user_0027,192.168.126.52,/api/checkout,POST,500,4767.58,668,PostmanRuntime/7.36.0
12-01-2024 20:04,user_1194,192.168.77.60,/metrics,GET,204,134.39,4247,Mozilla/5.0 (X11; Linux x86_64) Firefox/121.0
12-01-2024 20:06,user_0136,192.168.132.193,/api/checkout,POST,200,315.99,4880,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15
12-01-2024 20:07,user_0047,192.168.13.233,/api/settings,GET,403,236.77,1483,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15
12-01-2024 20:09,user_0284,192.168.240.57,/api/products/search,GET,200,629.37,8059,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0
12-01-2024 20:20,user_0831,192.168.97.22,/static/images/logo.png,GET,200,29.92,128101,Mozilla/5.0 (iPad; CPU OS 17_0 like Mac OS X) Safari/604.1
12-01-2024 20:29,user_0076,192.168.222.89,/api/login,POST,404,193.04,454,Mozilla/5.0 (X11; Linux x86_64) Firefox/121.0
12-01-2024 20:32,user_0192,172.16.26.187,/api/login,POST,200,70.61,7382,python-requests/2.31.0
12-01-2024 21:01,user_0580,172.16.5.83,/api/payment/process,POST,200,332.89,4986,python-requests/2.31.0
12-01-2024 21:15,user_0072,192.168.112.36,/api/logout,GET,200,1019.81,3313,PostmanRuntime/7.36.0
12-01-2024 21:18,user_1083,192.168.48.25,/api/login,POST,200,,7457,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) Mobile/15E148
12-01-2024 21:18,user_1083,192.168.48.25,/api/login,POST,200,152.01,7457,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) Mobile/15E148
12-01-2024 21:49,user_0036,192.168.138.254,/static/images/logo.png,GET,201,44.68,202698,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) Mobile/15E148
12-01-2024 21:58,user_0266,192.168.210.206,/api/settings,PATCH,200,220.16,4173,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0
12-01-2024 22:01,user_1165,10.0.67.238,/api/payment/process,POST,200,372.26,5623,PostmanRuntime/7.36.0
12-01-2024 22:20,user_1278,192.168.243.157,/health,GET,200,276.35,1444,Mozilla/5.0 (X11; Linux x86_64) Firefox/121.0
12-01-2024 22:21,,192.168.68.206,/metrics,GET,201,342.78,5723,Mozilla/5.0 (iPad; CPU OS 17_0 like Mac OS X) Safari/604.1
12-01-2024 22:25,user_0548,192.168.249.40,/api/orders/history,GET,200,200.83,8134,Mozilla/5.0 (iPad; CPU OS 17_0 like Mac OS X) Safari/604.1
12-01-2024 22:27,user_0414,192.168.30.59,/api/users/profile,GET,201,229.61,7232,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0
12-01-2024 22:27,user_1787,10.0.165.5,/api/products/details,GET,200,305.05,7621,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) Mobile/15E148
12-01-2024 22:38,user_0012,172.16.13.40,/api/payment/process,POST,200,1047.41,3966,PostmanRuntime/7.36.0
12-01-2024 22:48,user_1773,192.168.243.157,/api/users/profile,POST,200,276.98,1979,PostmanRuntime/7.36.0
12-01-2024 22:48,user_0065,192.168.226.235,/api/products/search,PUT,200,849.44,7377,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15
12-01-2024 23:03,user_1642,10.0.166.204,/api/cart/remove,DELETE,200,156.17,4592,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) Mobile/15E148
12-01-2024 23:05,user_0371,192.168.23.250,/metrics,GET,200,205.04,7079,Mozilla/5.0 (X11; Linux x86_64) Firefox/121.0
12-01-2024 23:26,user_1934,192.168.35.12,/api/cart/add,PATCH,200,166.66,4895,Mozilla/5.0 (iPad; CPU OS 17_0 like Mac OS X) Safari/604.1
12-01-2024 23:57,user_1745,192.168.215.211,/static/js/app.js,GET,401,177.15,457473,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15
13-01-2024 00:06,user_0743,172.16.27.217,/static/css/main.css,GET,401,222.46,132077,python-requests/2.31.0
13-01-2024 00:08,user_1316,192.168.117.151,/static/js/app.js,GET,200,49.41,42742,python-requests/2.31.0
13-01-2024 00:13,user_1033,192.168.158.171,/static/images/logo.png,GET,400,267.47,364101,python-requests/2.31.0
13-01-2024 00:33,user_1647,172.16.13.197,/api/dashboard,GET,200,101.14,4676,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15
13-01-2024 00:35,user_0051,10.0.130.171,/api/products/search,GET,200,534.34,5935,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0
13-01-2024 00:44,user_1845,10.0.41.219,/api/payment/process,POST,200,886.23,2751,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0
13-01-2024 00:52,user_1573,192.168.188.43,/api/payment/process,POST,500,7491.64,758,PostmanRuntime/7.36.0
13-01-2024 00:55,user_0151,192.168.220.91,/static/css/main.css,GET,200,32.26,89113,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0
13-01-2024 01:03,user_1929,192.168.226.142,/api/login,POST,200,180.98,8105,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0
13-01-2024 01:05,user_0273,10.0.1.71,/api/payment/process,POST,200,457.8,6133,Mozilla/5.0 (X11; Linux x86_64) Firefox/121.0
13-01-2024 01:11,user_0977,10.0.248.32,/metrics,GET,401,342.39,614,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) Mobile/15E148
13-01-2024 01:20,user_0026,192.168.112.176,/api/cart/remove,DELETE,200,230.91,2171,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0
13-01-2024 01:21,user_0041,192.168.47.98,/api/settings,GET,404,353.34,297,PostmanRuntime/7.36.0
13-01-2024 01:27,user_0082,192.168.180.77,/api/login,POST,200,192.14,8031,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15
13-01-2024 01:29,user_1687,192.168.242.204,/api/products/search,GET,200,724.5,1222,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0
13-01-2024 01:35,user_0073,10.0.50.214,/api/logout,POST,200,192.72,6199,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) Mobile/15E148
13-01-2024 01:49,user_1763,192.168.144.155,/api/products/search,GET,404,157.13,1086,python-requests/2.31.0
13-01-2024 01:57,user_0069,10.0.77.127,/static/images/logo.png,GET,200,65.01,62222,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0
13-01-2024 02:01,user_0148,10.0.183.96,/api/cart/remove,DELETE,401,133.7,764,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15
13-01-2024 02:16,user_1403,10.0.154.51,/api/users/profile,GET,200,139.02,7743,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) Mobile/15E148
13-01-2024 02:17,user_0655,192.168.38.114,/api/logout,PUT,200,85.1,6631,PostmanRuntime/7.36.0
13-01-2024 02:17,user_0321,192.168.125.42,/api/settings,GET,200,381.15,2880,python-requests/2.31.0
13-01-2024 02:24,user_1775,172.16.20.199,/static/js/app.js,GET,200,52.87,83948,PostmanRuntime/7.36.0
13-01-2024 02:32,user_0040,192.168.143.226,/static/css/main.css,GET,200,29.76,228963,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0
13-01-2024 02:34,user_1734,192.168.158.58,/static/js/app.js,GET,200,75.89,37990,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0
13-01-2024 02:44,user_1534,10.0.208.241,/api/products/search,PUT,200,731.43,4674,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) Mobile/15E148
13-01-2024 02:59,user_1608,192.168.72.19,/api/payment/process,POST,200,682.64,2975,Mozilla/5.0 (X11; Linux x86_64) Firefox/121.0
13-01-2024 03:05,user_0359,192.168.158.171,/api/users/profile,GET,200,386.25,1048,Mozilla/5.0 (iPad; CPU OS 17_0 like Mac OS X) Safari/604.1
13-01-2024 03:10,user_0028,192.168.41.218,/metrics,GET,500,3686.38,446,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) Mobile/15E148
13-01-2024 03:13,user_0069,172.16.14.207,/api/login,POST,200,155.83,3746,PostmanRuntime/7.36.0
13-01-2024 03:17,user_0091,192.168.155.180,/metrics,GET,200,198.99,3719,PostmanRuntime/7.36.0
13-01-2024 03:20,,192.168.13.144,/metrics,GET,200,158.29,7047,Mozilla/5.0 (X11; Linux x86_64) Firefox/121.0
13-01-2024 03:27,,192.168.55.153,/health,GET,200,248.02,4746,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15
13-01-2024 03:27,user_1626,10.0.25.234,/api/cart/remove,DELETE,200,223.21,4592,PostmanRuntime/7.36.0
13-01-2024 03:41,user_0067,192.168.13.22,/api/payment/process,POST,200,1182.47,8045,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0
13-01-2024 03:43,user_1737,192.168.13.238,/health,GET,404,365.83,288,Mozilla/5.0 (iPad; CPU OS 17_0 like Mac OS X) Safari/604.1
13-01-2024 03:53,user_0976,192.168.168.72,/api/checkout,POST,200,980.53,7704,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15
13-01-2024 04:07,user_0913,192.168.141.143,/metrics,GET,403,408.01,430,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0
13-01-2024 04:32,user_0385,10.0.202.71,/api/settings,GET,200,312.54,3782,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15
13-01-2024 04:34,user_0765,172.16.13.97,/api/login,POST,200,250.2,3082,Mozilla/5.0 (X11; Linux x86_64) Firefox/121.0
13-01-2024 04:36,user_1739,192.168.160.112,/api/users/profile,POST,200,143.05,6768,python-requests/2.31.0
13-01-2024 04:53,user_1326,192.168.204.174,/static/css/main.css,GET,200,61.27,434995,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) Mobile/15E148
13-01-2024 05:22,user_1238,172.16.27.125,/health,GET,200,341.38,1741,python-requests/2.31.0
13-01-2024 05:31,user_0182,192.168.231.31,/api/settings,DELETE,200,279.27,5075,Mozilla/5.0 (X11; Linux x86_64) Firefox/121.0
13-01-2024 05:33,user_0074,10.0.122.147,/api/cart/remove,DELETE,200,325.54,2536,python-requests/2.31.0
13-01-2024 05:34,user_1351,192.168.55.64,/api/checkout,POST,200,1004.18,5480,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0
13-01-2024 05:37,user_0097,10.0.18.117,/api/settings,GET,401,471.15,1396,Mozilla/5.0 (X11; Linux x86_64) Firefox/121.0
13-01-2024 05:50,user_1978,172.16.16.96,/api/products/search,GET,200,1035.92,7995,Mozilla/5.0 (iPad; CPU OS 17_0 like Mac OS X) Safari/604.1
13-01-2024 05:57,user_1093,10.0.79.20,/api/cart/remove,DELETE,201,97.73,7032,python-requests/2.31.0
13-01-2024 06:03,user_1979,192.168.168.72,/api/users/profile,GET,404,348.58,1198,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15
13-01-2024 06:09,user_0027,172.16.6.148,/static/js/app.js,GET,204,50.95,117692,Mozilla/5.0 (iPad; CPU OS 17_0 like Mac OS X) Safari/604.1
13-01-2024 06:22,user_0162,192.168.116.198,/api/cart/add,GET,200,179.51,5920,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0
13-01-2024 06:23,user_1766,10.0.185.26,/api/payment/process,POST,200,696.2,7246,python-requests/2.31.0
13-01-2024 06:32,user_0342,192.168.55.64,/api/settings,DELETE,400,431.94,1436,PostmanRuntime/7.36.0
13-01-2024 06:42,user_0005,192.168.157.153,/static/css/main.css,GET,200,22.5,225874,python-requests/2.31.0
13-01-2024 06:42,user_0005,192.168.157.153,/static/css/main.css,GET,200,22.5,225874,python-requests/2.31.0
13-01-2024 06:50,user_1323,10.0.183.96,/api/users/profile,GET,400,487.7,1312,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15
13-01-2024 06:59,user_0708,192.168.89.121,/api/cart/add,GET,200,207.86,2744,Mozilla/5.0 (iPad; CPU OS 17_0 like Mac OS X) Safari/604.1
13-01-2024 07:09,user_0047,192.168.242.207,/static/js/app.js,GET,200,618.4,460640,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0
13-01-2024 07:10,user_1379,192.168.54.191,/api/cart/remove,DELETE,400,278.58,1075,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0
13-01-2024 07:11,user_0095,192.168.122.45,/api/orders/history,GET,200,264.7,3152,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15
13-01-2024 07:14,user_0031,192.168.78.181,/api/login,POST,200,219.95,7518,Mozilla/5.0 (iPad; CPU OS 17_0 like Mac OS X) Safari/604.1
13-01-2024 07:17,user_0093,192.168.51.98,/api/products/search,POST,404,167.51,353,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) Mobile/15E148
13-01-2024 07:22,user_1513,172.16.1.118,/api/cart/add,GET,200,93.13,5738,PostmanRuntime/7.36.0
13-01-2024 07:25,user_0666,172.16.21.172,/api/products/details,GET,200,115.54,5433,PostmanRuntime/7.36.0
13-01-2024 07:30,user_1338,10.0.69.100,/api/products/details,GET,200,333.41,4550,Mozilla/5.0 (iPad; CPU OS 17_0 like Mac OS X) Safari/604.1
13-01-2024 07:47,user_1988,192.168.98.49,/api/dashboard,POST,200,307.24,5662,Mozilla/5.0 (X11; Linux x86_64) Firefox/121.0
13-01-2024 08:00,user_1736,10.0.18.159,/static/images/logo.png,GET,200,50.65,204627,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0
13-01-2024 08:13,user_1166,10.0.151.180,/static/css/main.css,GET,200,22.38,198657,Mozilla/5.0 (iPad; CPU OS 17_0 like Mac OS X) Safari/604.1
13-01-2024 08:22,user_0530,10.0.18.159,/api/payment/process,POST,500,7265.18,915,Mozilla/5.0 (X11; Linux x86_64) Firefox/121.0
13-01-2024 08:27,user_1342,10.0.250.158,/api/users/profile,POST,200,115.17,7310,Mozilla/5.0 (X11; Linux x86_64) Firefox/121.0
13-01-2024 08:53,user_0059,192.168.138.158,/api/users/profile,POST,201,240.59,6385,python-requests/2.31.0
13-01-2024 08:54,user_0013,192.168.216.9,/static/images/logo.png,GET,200,76.89,242500,Mozilla/5.0 (X11; Linux x86_64) Firefox/121.0
13-01-2024 08:56,user_0015,192.168.72.19,/api/login,POST,201,309.43,6021,PostmanRuntime/7.36.0
13-01-2024 09:03,user_0050,10.0.210.12,/static/js/app.js,GET,201,56.84,246647,PostmanRuntime/7.36.0
13-01-2024 09:04,user_1475,192.168.204.63,/health,GET,200,279.9,3070,PostmanRuntime/7.36.0
13-01-2024 09:04,user_0884,192.168.141.197,/api/orders/history,POST,200,124.02,711,Mozilla/5.0 (X11; Linux x86_64) Firefox/121.0
13-01-2024 09:04,user_1841,192.168.83.250,/api/payment/process,POST,500,4460.05,1140,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15
13-01-2024 09:06,user_0518,192.168.36.156,/api/settings,GET,200,260.33,3786,Mozilla/5.0 (X11; Linux x86_64) Firefox/121.0
13-01-2024 09:13,user_0015,192.168.204.93,/static/images/logo.png,GET,201,53.44,338147,Mozilla/5.0 (iPad; CPU OS 17_0 like Mac OS X) Safari/604.1
13-01-2024 09:13,user_0132,192.168.35.12,/api/checkout,POST,200,902.09,3190,PostmanRuntime/7.36.0
13-01-2024 09:18,user_1848,192.168.242.204,/static/images/logo.png,GET,200,62.28,191848,python-requests/2.31.0
13-01-2024 09:23,user_1833,192.168.54.191,/api/login,POST,400,3525.78,673,PostmanRuntime/7.36.0
13-01-2024 09:23,user_0477,192.168.194.87,/metrics,GET,200,186.84,7657,Mozilla/5.0 (X11; Linux x86_64) Firefox/121.0
13-01-2024 09:25,user_0206,192.168.20.159,/api/payment/process,POST,500,39263.21,946,PostmanRuntime/7.36.0
13-01-2024 09:26,user_0059,192.168.251.249,/health,GET,200,128.82,3736,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0
13-01-2024 09:27,user_0527,192.168.181.205,/static/images/logo.png,GET,200,14.59,444365,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0
13-01-2024 09:34,user_1892,192.168.127.224,/static/css/main.css,GET,200,68.17,229575,python-requests/2.31.0
13-01-2024 09:38,user_0026,192.168.155.180,/api/products/search,GET,200,507.74,3803,python-requests/2.31.0
13-01-2024 09:45,user_0068,10.0.248.32,/api/login,POST,200,202.86,2503,python-requests/2.31.0
13-01-2024 09:46,user_0089,192.168.234.160,/metrics,GET,200,340.71,711,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0
13-01-2024 09:47,user_1120,192.168.186.42,/api/users/profile,DELETE,200,229.86,4739,Mozilla/5.0 (iPad; CPU OS 17_0 like Mac OS X) Safari/604.1
13-01-2024 09:48,user_0043,192.168.64.71,/api/settings,POST,200,159.96,4362,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0
13-01-2024 09:49,user_0386,10.0.208.241,/api/cart/add,GET,204,213.81,7963,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0
13-01-2024 09:50,user_0043,192.168.189.91,/api/settings,GET,200,361.59,4438,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) Mobile/15E148
13-01-2024 10:02,user_0022,192.168.112.36,/static/images/logo.png,GET,200,320.72,381042,Mozilla/5.0 (iPad; CPU OS 17_0 like Mac OS X) Safari/604.1
13-01-2024 10:02,user_0234,10.0.196.60,/api/payment/process,POST,200,865.01,8154,python-requests/2.31.0
13-01-2024 10:03,user_1435,192.168.41.36,/api/login,POST,200,368.5,2780,python-requests/2.31.0
13-01-2024 10:07,user_0298,192.168.112.2,/api/users/profile,GET,200,145.02,3889,Mozilla/5.0 (iPad; CPU OS 17_0 like Mac OS X) Safari/604.1
13-01-2024 10:08,user_1760,192.168.63.185,/api/products/search,POST,403,321.19,686,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0
13-01-2024 10:10,user_0557,192.168.37.3,/static/images/logo.png,GET,200,58.29,222137,PostmanRuntime/7.36.0
13-01-2024 10:14,user_1045,192.168.15.244,/health,GET,201,89.05,940,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15
13-01-2024 10:31,user_0044,192.168.20.196,/api/products/search,GET,200,377.37,3489,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0
13-01-2024 10:34,user_0219,192.168.252.24,/health,GET,404,215.79,241,Mozilla/5.0 (X11; Linux x86_64) Firefox/121.0
13-01-2024 10:36,user_1163,192.168.226.142,/api/checkout,POST,200,958.24,6679,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0
13-01-2024 10:39,user_1788,10.0.212.45,/static/images/logo.png,GET,200,71.99,291903,Mozilla/5.0 (iPad; CPU OS 17_0 like Mac OS X) Safari/604.1
13-01-2024 10:39,user_0967,192.168.141.12,/api/settings,GET,200,272.59,5272,Mozilla/5.0 (iPad; CPU OS 17_0 like Mac OS X) Safari/604.1
13-01-2024 10:39,user_0223,192.168.146.54,/api/products/search,GET,200,966.73,1887,Mozilla/5.0 (X11; Linux x86_64) Firefox/121.0
13-01-2024 10:40,user_1314,192.168.152.216,/api/logout,POST,200,245.85,4519,PostmanRuntime/7.36.0
13-01-2024 10:44,,192.168.77.60,/api/checkout,POST,200,364.95,7084,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) Mobile/15E148
13-01-2024 10:45,user_1849,192.168.243.243,/static/js/app.js,GET,201,45.8,410427,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0
13-01-2024 10:50,user_0792,192.168.56.40,/api/payment/process,POST,200,607.89,3066,PostmanRuntime/7.36.0
13-01-2024 10:52,user_0100,192.168.174.29,/api/cart/remove,DELETE,200,118.98,7551,PostmanRuntime/7.36.0
13-01-2024 10:55,user_0712,10.0.89.68,/api/orders/history,DELETE,200,101.67,7786,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) Mobile/15E148
13-01-2024 11:03,user_1308,192.168.35.226,/api/logout,GET,200,228.69,7682,Mozilla/5.0 (iPad; CPU OS 17_0 like Mac OS X) Safari/604.1
13-01-2024 11:05,user_0109,192.168.238.107,/api/logout,GET,204,176.17,1117,PostmanRuntime/7.36.0
13-01-2024 11:13,user_1743,10.0.85.178,/api/logout,PUT,200,125.99,8056,Mozilla/5.0 (iPad; CPU OS 17_0 like Mac OS X) Safari/604.1
13-01-2024 11:13,user_1743,10.0.85.178,/api/logout,PUT,200,125.99,8056,Mozilla/5.0 (iPad; CPU OS 17_0 like Mac OS X) Safari/604.1
13-01-2024 11:18,user_1853,192.168.216.9,/api/payment/process,POST,200,889.19,4396,PostmanRuntime/7.36.0
13-01-2024 11:19,user_1459,10.0.151.6,/api/orders/history,POST,200,91.66,7859,Mozilla/5.0 (X11; Linux x86_64) Firefox/121.0
13-01-2024 11:27,user_0247,192.168.185.148,/health,GET,200,107.99,4288,PostmanRuntime/7.36.0
13-01-2024 11:27,user_0654,192.168.138.158,/api/payment/process,POST,200,797.29,7995,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) Mobile/15E148
13-01-2024 11:39,user_0171,192.168.65.50,/api/orders/history,GET,200,316.98,1400,python-requests/2.31.0
13-01-2024 11:39,,192.168.37.117,/static/css/main.css,GET,200,69.41,394954,python-requests/2.31.0
13-01-2024 11:43,user_1423,172.16.27.147,/api/settings,GET,200,209.14,5267,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0
13-01-2024 11:43,user_0438,172.16.0.128,/api/dashboard,POST,201,180.04,4838,python-requests/2.31.0
13-01-2024 11:46,user_0292,10.0.67.238,/api/cart/remove,DELETE,200,356.14,7635,PostmanRuntime/7.36.0
13-01-2024 11:48,user_0004,10.0.168.219,/api/cart/remove,DELETE,201,173.05,984,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0
13-01-2024 11:56,user_0247,172.16.19.118,/api/checkout,POST,200,947.44,4384,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0
13-01-2024 12:00,user_1207,10.0.195.159,/api/cart/add,GET,200,151.63,4203,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15
13-01-2024 12:09,user_0071,192.168.196.178,/api/login,POST,200,339.07,5571,PostmanRuntime/7.36.0
13-01-2024 12:09,user_1784,192.168.102.183,/api/products/details,GET,400,221.76,1244,PostmanRuntime/7.36.0
13-01-2024 12:11,user_0685,172.16.14.106,/static/css/main.css,GET,200,62.94,45691,PostmanRuntime/7.36.0
13-01-2024 12:11,user_0303,172.16.3.248,/api/products/search,POST,200,767.65,3300,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15
13-01-2024 12:14,user_1556,192.168.208.125,/api/checkout,POST,200,494.42,4639,PostmanRuntime/7.36.0
13-01-2024 12:16,user_0064,10.0.136.211,/metrics,GET,200,164.73,7789,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) Mobile/15E148
13-01-2024 12:18,user_1779,192.168.32.87,/api/cart/remove,DELETE,200,170.16,6123,Mozilla/5.0 (X11; Linux x86_64) Firefox/121.0
13-01-2024 12:21,user_0212,192.168.216.179,/api/payment/process,POST,200,367.85,5323,Mozilla/5.0 (iPad; CPU OS 17_0 like Mac OS X) Safari/604.1
13-01-2024 12:25,user_1540,10.0.183.96,/api/products/search,GET,204,1005.59,6737,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15
